SUMMARY	{"objects_read":4961,"products":2651,"active_products":2600,"archived_or_other_products":51,"collections":130,"published_pages":20,"published_articles":170,"redirects":1973,"content_sources_scanned":320,"internal_link_occurrences":1537,"unique_internal_targets":290,"direct_valid_link_occurrences":1535,"links_through_redirect_occurrences":2,"links_through_redirect_unique_targets":1,"within_collection_product_links":0,"links_to_archived_products":0,"locale_prefixed_internal_links":0,"unknown_internal_link_occurrences":0,"redirect_chains":28,"redirect_loops":0,"redirects_with_unknown_final_target":16}
CONTENT_REDIRECT	collection	gid://shopify/Collection/347994947834	/collections/window-stickers-and-decals	/collections/50-price-discount	/collections/bird-safe-window-stickers
CONTENT_REDIRECT	collection	gid://shopify/Collection/672913883474	/collections/retail-window-decals	/collections/50-price-discount	/collections/bird-safe-window-stickers
REDIRECT_CHAIN	/es-es/products/in-this-house-family-glow-in-dark-quote-stair-sticker-night-glowing-we-do-and-home-rule-vinyl-decal-realistic-luminescent-light-ghost	/products/in-this-house-family-glow-in-dark-quote-stair-sticker-night-glowing-we-do-and-home-rule-vinyl-decal-realistic-luminescent-light-ghost	/products/in-this-house-family-glow-in-dark-quote-12877	2
REDIRECT_CHAIN	/fr-fr/products/3d-fire-car-wall-sticker-dynamic-crack-auto-in-hole-art-decal-boys-bedroom-broken-smashed-wall-vehicle-mural-decor-sports-car-sticker	/products/3d-fire-car-wall-sticker-dynamic-crack-auto-in-hole-art-decal-boys-bedroom-broken-smashed-wall-vehicle-mural-decor-sports-car-sticker	/products/fire-race-car-wall-decal	2
REDIRECT_CHAIN	/es-es/products/3d-space-bridge-floor-vinyl-decal-bathroom-living-room-flooring-galaxy-decals-stick-peel-decor-stickers-decoration-kids-classroom-sticker-1	/products/3d-space-bridge-floor-vinyl-decal-bathroom-living-room-flooring-galaxy-decals-stick-peel-decor-stickers-decoration-kids-classroom-sticker-1	/products/cloud-galaxy-bridge-floor-decal	2
REDIRECT_CHAIN	/fr-fr/products/in-this-house-quote-stair-decals-stairs-decal-quotes-vinyl-stickers-staircase-step-riser-sticker-stairway-sayings-family-for-home	/products/in-this-house-quote-stair-decals-stairs-decal-quotes-vinyl-stickers-staircase-step-riser-sticker-stairway-sayings-family-for-home	/products/in-this-house-family-quote-stair-vinyl-70173	2
REDIRECT_CHAIN	/fr-fr/products/50x-honeycomb-wall-decals-decor-geometric-hexagon-sticker-for-bedroom-living-room-gold-vinyl-decal-adhesive-honey-comb-bee-cell-stickers	/products/50x-honeycomb-wall-stickers-decor-50849	/products/50x-honeycomb-wall-decals-decor-51473	2
REDIRECT_CHAIN	/de-de/products/octopus-tentacle-vinyl-wall-art-sticker-bathroom-ocean-giant-sea-animal-lover-decor-die-cut-decal-squid-life-creature-kraken-silhouette-1	/products/octopus-tentacle-vinyl-wall-art-sticker-bathroom-ocean-giant-sea-animal-lover-decor-die-cut-decal-squid-life-creature-kraken-silhouette-1	/products/octopus-tentacles-vinyl-wall-art-sticker-29143	2
REDIRECT_CHAIN	/fr-fr/products/gym-quote-wall-decal-sweat-is-the-fuel-fitness-workout-motivation-sticker-sport-champion-training-motivational-vinyl-decor-stickers_1480026681_	/products/gym-quote-wall-decal-sweat-is-the-fuel-fitness-workout-motivation-sticker-sport-champion-training-motivational-vinyl-decor-stickers_1480026681_	/products/gym-quote-wall-decal-sweat-is-the-fuel-26681	2
REDIRECT_CHAIN	/et-ee/products/octopus-tentacle-vinyl-wall-art-sticker-bathroom-ocean-giant-sea-animal-lover-decor-die-cut-decal-squid-life-creature-kraken-silhouette-1	/products/octopus-tentacle-vinyl-wall-art-sticker-bathroom-ocean-giant-sea-animal-lover-decor-die-cut-decal-squid-life-creature-kraken-silhouette-1	/products/octopus-tentacles-vinyl-wall-art-sticker-29143	2
REDIRECT_CHAIN	/de-de/products/floral-wall-vinyl-sticker-mural-3d-blue-flowers-stick-peel-living-room-decor-decal-furniture-bathroom-blossom-art-transfers-wallpaper	/products/floral-wall-vinyl-sticker-mural-3d-blue-flowers-stick-peel-living-room-decor-decal-furniture-bathroom-blossom-art-transfers-wallpaper	/products/blue-blossom-wall-decal	2
REDIRECT_CHAIN	/et-ee/products/3d-tiger-sticker-tiger-porthole-decoration-wall-decal-for-bedroom-boy-room-optical-illusion-of-crack-the-peel-and-stick-kid-art	/products/3d-tiger-sticker-tiger-porthole-decoration-wall-decal-for-bedroom-boy-room-optical-illusion-of-crack-the-peel-and-stick-kid-art	/products/tiger-porthole-wall-decal	2
REDIRECT_CHAIN	/de-de/products/bodybuilding-wall-gym-vinyl-sticker-fitness-decor-workout-decal-bodybuild-bodybuilder-quote-decals-bodibuilding-training-sport-murals	/products/bodybuilding-wall-gym-vinyl-sticker-fitness-decor-workout-decal-bodybuild-bodybuilder-quote-decals-bodibuilding-training-sport-murals	/products/bodybuilding-wall-gym-vinyl-sticker-80135	2
REDIRECT_CHAIN	/fr-fr/products/floral-wall-vinyl-sticker-mural-3d-blue-flowers-stick-peel-living-room-decor-decal-furniture-bathroom-blossom-art-transfers-wallpaper	/products/floral-wall-vinyl-sticker-mural-3d-blue-flowers-stick-peel-living-room-decor-decal-furniture-bathroom-blossom-art-transfers-wallpaper	/products/blue-blossom-wall-decal	2
REDIRECT_CHAIN	/de-de/products/in-this-house-family-glow-in-dark-quote-stair-sticker-night-glowing-we-do-and-home-rule-vinyl-decal-realistic-luminescent-light-ghost	/products/in-this-house-family-glow-in-dark-quote-stair-sticker-night-glowing-we-do-and-home-rule-vinyl-decal-realistic-luminescent-light-ghost	/products/in-this-house-family-glow-in-dark-quote-12877	2
REDIRECT_CHAIN	/fr-fr/products/in-this-house-family-glow-in-dark-quote-stair-sticker-night-glowing-we-do-and-home-rule-vinyl-decal-realistic-luminescent-light-ghost	/products/in-this-house-family-glow-in-dark-quote-stair-sticker-night-glowing-we-do-and-home-rule-vinyl-decal-realistic-luminescent-light-ghost	/products/in-this-house-family-glow-in-dark-quote-12877	2
REDIRECT_CHAIN	/et-ee/products/50x-honeycomb-wall-decals-decor-geometric-hexagon-sticker-for-bedroom-living-room-gold-vinyl-decal-adhesive-honey-comb-bee-cell-stickers	/products/50x-honeycomb-wall-stickers-decor-50849	/products/50x-honeycomb-wall-decals-decor-51473	2
REDIRECT_CHAIN	/fr-fr/products/3d-space-bridge-floor-vinyl-decal-bathroom-living-room-flooring-galaxy-decals-stick-peel-decor-stickers-decoration-kids-classroom-sticker-4	/products/3d-space-bridge-floor-vinyl-decal-bathroom-living-room-flooring-galaxy-decals-stick-peel-decor-stickers-decoration-kids-classroom-sticker-4	/products/purple-galaxy-bridge-floor-decal	2
REDIRECT_CHAIN	/products/captivating-3d-illusion-hole-48548	/products/captivating-3d-illusion-hole-floor-48548	/products/basement-hole-floor-decal-design-1	2
REDIRECT_CHAIN	/products/3d-printed-mushroom-hamster-hideout-cute-89766	/products/3d-printed-mushroom-hamster-hideout-small-pet-shelter	/products/3d-printed-mushroom-small-pet-hideout	2
UNKNOWN_TARGET	/products/bathroom-decor-door-vinyl-decals-funny-bath-room-art-for-shower-doors-cute-ideas-kids-stickers-prints-home-themes-fun-glass-murals-1?currency=usd&variant=41933936558330	/collections/door-stickers	/collections/door-stickers	1
UNKNOWN_TARGET	/de-de/blogs/news?%3f-unleash-your-inner-artist-with-diy-decorations	/blogs/craft-with-decords/%F0%9F%8E%A8-unleash-your-inner-artist-with-diy-decorations	/blogs/craft-with-decords/%F0%9F%8E%A8-unleash-your-inner-artist-with-diy-decorations	1
UNKNOWN_TARGET	/ru/bathroom-decor-door-vinyl-decals-funny-bath-room-art-for-shower-doors-cute-ideas-kids-stickers-prints-home-themes-fun-glass-murals-6-2	/collections/door-stickers	/collections/door-stickers	1
UNKNOWN_TARGET	/blogs/news/%f0%9f%8e%a8-unleash-your-inner-artist-with-diy-decorations	/blogs/craft-with-decords/%F0%9F%8E%A8-unleash-your-inner-artist-with-diy-decorations	/blogs/craft-with-decords/%F0%9F%8E%A8-unleash-your-inner-artist-with-diy-decorations	1
UNKNOWN_TARGET	/de/products/weird-cowboy-frog-wall-vinyl-decal-14179-kybs	/de/products/weird-cowboy-frog-wall-vinyl-decal-14179	/de/products/weird-cowboy-frog-wall-vinyl-decal-14179	1
UNKNOWN_TARGET	/et/products/weird-cowboy-frog-wall-vinyl-decal-14179-kybs	/et/products/weird-cowboy-frog-wall-vinyl-decal-14179	/et/products/weird-cowboy-frog-wall-vinyl-decal-14179	1
UNKNOWN_TARGET	/de/products/weird-lemonade-frog-wall-vinyl-decal-33094-1sls	/de/products/weird-lemonade-frog-wall-vinyl-decal-33094	/de/products/weird-lemonade-frog-wall-vinyl-decal-33094	1
UNKNOWN_TARGET	/et/products/weird-lemonade-frog-wall-vinyl-decal-33094-1sls	/et/products/weird-lemonade-frog-wall-vinyl-decal-33094	/et/products/weird-lemonade-frog-wall-vinyl-decal-33094	1
UNKNOWN_TARGET	/de/products/weird-chef-frogs-wall-vinyl-decal-funny-37892-5p8e	/de/products/weird-chef-frogs-wall-vinyl-decal-funny-37892	/de/products/weird-chef-frogs-wall-vinyl-decal-funny-37892	1
UNKNOWN_TARGET	/et/products/weird-chef-frogs-wall-vinyl-decal-funny-37892-5p8e	/et/products/weird-chef-frogs-wall-vinyl-decal-funny-37892	/et/products/weird-chef-frogs-wall-vinyl-decal-funny-37892	1
UNKNOWN_TARGET	/de/products/wolf-in-hoodie-wall-vinyl-decal-black-55316-b4zj	/de/products/wolf-in-hoodie-wall-vinyl-decal-black-55316	/de/products/wolf-in-hoodie-wall-vinyl-decal-black-55316	1
UNKNOWN_TARGET	/et/products/wolf-in-hoodie-wall-vinyl-decal-black-55316-b4zj	/et/products/wolf-in-hoodie-wall-vinyl-decal-black-55316	/et/products/wolf-in-hoodie-wall-vinyl-decal-black-55316	1
UNKNOWN_TARGET	/de/products/lion-in-hoodie-wall-vinyl-decal-67480-ufos	/de/products/lion-in-hoodie-wall-vinyl-decal-67480	/de/products/lion-in-hoodie-wall-vinyl-decal-67480	1
UNKNOWN_TARGET	/et/products/lion-in-hoodie-wall-vinyl-decal-67480-ufos	/et/products/lion-in-hoodie-wall-vinyl-decal-67480	/et/products/lion-in-hoodie-wall-vinyl-decal-67480	1
UNKNOWN_TARGET	/de/products/tiger-in-hoodie-wall-vinyl-decal-gamer-64927-cxts	/de/products/tiger-in-hoodie-wall-vinyl-decal-gamer-64927	/de/products/tiger-in-hoodie-wall-vinyl-decal-gamer-64927	1
UNKNOWN_TARGET	/et/products/tiger-in-hoodie-wall-vinyl-decal-gamer-64927-cxts	/et/products/tiger-in-hoodie-wall-vinyl-decal-gamer-64927	/et/products/tiger-in-hoodie-wall-vinyl-decal-gamer-64927	1
